"id","name","packaging_signalled","bottlesize_signalled","fill_level_signalled","state_signalled","bottlesize_l","fill_level","state","packaging","sold","price"
31220,"Chateau Margaux 1982 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht verschmutzt, ganz leicht kellergrau","None",1,700
31221,"Chateau Palmer 1979 0,75 l(2)",NULL,1,1,1,0.75,"hs","hs, Kapsel ganz leicht beschädigt, Kapseln oxidiert","None",1,720
31223,"Chateau Clerc-Milon Rothschild 1990 0,75 l",1,1,1,1,0.75,"ts","ts","6er OHK",1,680
31224,"Chateau Lafite-Rothschild 2002 1,5 l",NULL,1,1,1,1.5,"in","in","None",1,1.155
31225,"Chateau Lafite-Rothschild Moulin de Carruades, 2e Vin de Lafite-Rothschild 1982 0,75 l",NULL,1,1,1,0.75,"ts","ts","None",NULL,0
31226,"Leitz, Josef Rüdesheimer Berg Rottland Riesling ""Alte Reben"" trocken 2005 0,75 l(2)",NULL,1,1,1,0.75,"0","0,5 cm","None",1,150
31227,"Leitz, Josef Rüdesheimer Berg Rottland Riesling ""Alte Reben"" trocken 2009 0,75 l",NULL,1,1,1,0.75,"0,5 cm","0,5 cm, Etiketten ganz leicht verschmutzt","None",1,135
31228,"Leitz, Josef Rüdesheimer Berg Schlossberg Riesling ""Alte Reben"" trocken 2008 0,75 l(3)",NULL,1,1,1,0.75,"0","0,5 cm","None",1,210
31229,"Weil, Robert Kiedricher Gräfenberg Riesling Auslese 2005 0,75 l(2)",NULL,1,1,1,0.75,"0","0,5 cm","None",1,150
31230,"Weil, Robert Kiedricher Gräfenberg Riesling Erstes Gewächs 2006 0,75 l(3)",NULL,1,1,1,0.75,"0","0,5 cm","None",1,220
31231,"Weingut Franz Künstler Hochheimer Reichestal Spätburgunder ""RR"" trocken 2003 0,75 l(3)",NULL,1,1,1,0.75,"1,5 cm","1,5 cm, Etiketten ganz leicht verschmutzt","None",1,195
31232,"Weingut Keller Dalsheimer Bürgel ""Felix"" Spätburgunder Grosses Gewächs 2004 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,310
31233,"Weingut Keller Dalsheimer Bürgel ""Felix"" Spätburgunder Grosses Gewächs 2004 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,310
31234,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2008 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm","None",1,290
31235,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2008 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm","None",1,300
31236,"Gilberts Shiraz 1999 0,75 l",NULL,1,1,1,0.75,"in","in","None",NULL,0
31237,"Gilberts Shiraz 1999 0,75 l",NULL,1,1,1,0.75,"in","in","None",NULL,0
31238,"Gilberts Shiraz 1999 0,75 l",NULL,1,1,1,0.75,"in","in","None",NULL,0
31239,"Gilberts Shiraz 1999 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,120
31240,"Hentley Farm The Beast Shiraz 2006 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,360
31241,"Hentley Farm The Beauty Shiraz 2006 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,180
31242,"Hentley Farm Zinfandel 2005 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,180
31243,"Hobbs Shiraz 2006 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,135
31244,"Hobbs Shiraz 2006 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,135
31245,"Hobbs Shiraz 2007 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,120
31246,"Chateau Bonalgue 2009 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",1,410
31247,"Domaine l´ Eglise 2005 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",1,680
31248,"Chateau Carignan Prima 2001 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",1,180
31249,"Chateau Carignan Prima 2004 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",1,180
31250,"Chateau Carignan Prima 2004 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",1,200
31251,"Chateau Carignan Prima 2005 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",1,190
31252,"Chateau Carignan Prima 2005 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",1,190
31253,"Chateau Berliquet 2005 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",1,320
31254,"Chateau Cos d´Estournel Les Pagodes de Cos, 2e vin de Cos d´Estournel 2005 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",1,580
31256,"Chateau Palmer 1997 0,75 l",1,1,1,1,0.75,"in","in, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt","12er OHK",1,780
31257,"Chateau Lafite-Rothschild Carruades de Lafite, 2e Vin de Lafite-Rothschild 1988 0,75 l",1,1,1,1,0.75,"ts","ts, Etiketten ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","12er OHK",1,1.5
31258,"Chateau Lafite-Rothschild 1988 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,520
31259,"Chateau Lafite-Rothschild 1988 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,520
31260,"Chateau Lafite-Rothschild 1988 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,520
31261,"Chateau Lafite-Rothschild 1988 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,520
31262,"Chateau Lafite-Rothschild 1988 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,520
31263,"Chateau Lafite-Rothschild 1990 0,75 l",NULL,1,1,1,0.75,"in","in, Etikett ganz leicht verschmutzt","None",1,700
31264,"Chateau Lafite-Rothschild 2001 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,3.5
31265,"Chateau Lafite-Rothschild 2002 0,75 l",1,1,1,1,0.75,"in","in, OHK mit Originalband verschlossen, Füllstand geschätzt","6er OHK",1,3.3
31266,"Kay Brothers Amery Vineyards Hillside Shiraz 2003 0,75 l",NULL,1,1,1,0.75,"in","in","None",NULL,0
31267,"Chateau Pavie-Macquin 1990 0,75 l",NULL,1,1,1,0.75,"in","in, Etiketten ganz leicht verschmutzt","None",1,210
31268,"Red Nectar Shiraz 2005 0,75 l",NULL,1,1,1,0.75,"in","in","None",NULL,0
31269,"Barbier, Rene Clos Mogador 2008 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,270
31270,"Domaine de Cristia Chateauneuf-du-Pape ""Vielles Vignes"" 2010 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm","None",1,155
31271,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2006 0,75 l(1)",NULL,1,1,1,0.75,"0","0,5 cm","None",1,750
31272,"Forman Cabernet Sauvignon 2015 0,75 l",NULL,1,1,1,0.75,"in","in","None",NULL,0
31273,"Chateau Rieussec 2004 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,90
31274,"Chateau Cheval Blanc 1951 0,375 l",NULL,1,1,1,0.37,"Abfüller","Abfüller: Calvet, ms, Etikett beschädigt, verschmutzt, kellergrau, Kapsel leicht beschädigt","None",NULL,0
31275,"Bacio Divino Angelico 1999 0,75 l",NULL,1,1,1,0.75,"in","in","None",NULL,0
31276,"Freie Weingärtner Wachau Weissenkirchner Achleiten Grüner Veltliner Smaragd 2000 1,5 l",NULL,1,1,1,1.5,"in","in, Etikett ganz leicht beschädigt","None",1,80
31277,"Ruinart Dom Ruinart Blanc de Blancs Brut 2002 0,75 l",1,1,1,1,0.75,"0","0,5 cm","1er OC",1,180
31335,"Autreau de Champillon Cuvee Millinaire 2000 Grand Cru Brut NV 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","lose",1,120
31336,"Chateau Gazin 1997 0,75 l",1,1,1,1,0.75,"in","in, Kapsel ganz leicht beschädigt","12er OHK",1,520
31278,"Taittinger Taittinger Collection Hartung 1986 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm, Füllstand geschätzt","None",1,130
31279,"Ruinart Dom Ruinart Blanc de Blancs Brut 2002 0,75 l",1,1,1,1,0.75,"0","0,5 cm","1er OC",1,160
31280,"Hirtzberger, Franz Spitzer Singerriedel Riesling Smaragd 2006 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm","None",1,300
31281,"Ferrer Bobet Tinto 2014 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",NULL,0
31282,"Chateau Haut-Brion 1996 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm, Etikett leicht verschmutzt","None",1,355
31283,"Chapelle Saint Theodoric Chateauneuf-du-Pape Le Grand Pin 2012 0,75 l",NULL,1,1,1,0.75,"2 cm","2 cm","None",NULL,0
31284,"Peel Estate Shiraz 1996 0,75 l",NULL,1,1,1,0.75,"in","in","None",NULL,0
31285,"Erika Obermeyer Syrah-Grenache- Cinsault 2016 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",NULL,0
31286,"Chateau Cap Leon Veyrin 1929 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett verschmutzt","None",1,70
31287,"Chateau Margaux 1979 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etiketten stark verschmutzt","None",1,560
31288,"Chateau Margaux 1979 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etiketten stark verschmutzt, Kapsel ganz leicht beschädigt","None",1,440
31289,"Chateau Margaux 1979 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett stark verschmutzt, Kapsel leicht beschädigt","None",1,240
31290,"Chateau Margaux 1979 0,75 l",NULL,1,1,1,0.75,"hs","hs, Etikett stark verschmutzt, Kapsel ganz leicht beschädigt","None",1,220
31291,"Chateau Mouton-Rothschild 1971 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett verschmutzt, leicht kellergrau, Kapsel ganz leicht beschädigt, Leimstreifen","None",1,480
31292,"Chateau Mouton-Rothschild 1972 0,75 l",NULL,1,1,1,0.75,"hs","hs, Etikett leicht beschädigt, verschmutzt, Zusatzetikett: Barton & Guestier","None",1,240
31293,"Chateau Mouton-Rothschild 1973 0,75 l",NULL,1,1,1,0.75,"hs","hs, Etikett stark verschmutzt, kellergrau, Kapsel ganz leicht beschädigt","None",1,340
31294,"Chateau Mouton-Rothschild 1976 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett verschmutzt, Kapsel beschädigt","None",1,310
31295,"Chateau Mouton-Rothschild 1977 0,75 l",NULL,1,1,1,0.75,"hs","hs, Etikett verschmutzt, Kapsel ganz leicht beschädigt, Leimstreifen","None",1,240
31296,"Comte Georges de Vogue Musigny Vieilles Vignes Grand Cru 2009 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,650
31297,"Comte Georges de Vogue Musigny Vieilles Vignes Grand Cru 2011 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",NULL,0
31298,"Comte Georges de Vogue Musigny Vieilles Vignes Grand Cru 2012 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,450
31299,"Comte Georges de Vogue Musigny Vieilles Vignes Grand Cru 2015 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,620
31300,"Domaine Bocquenet Echezeaux Grand Cru 1996 0,75 l",NULL,1,1,1,0.75,"0,5 cm","0,5 cm, Etiketten verschmutzt, ganz leicht kellergrau","None",1,315
31301,"Domaine Ponsot Chambolle Musigny Cuvee des Cigales 2010 0,75 l(2)",NULL,1,1,1,0.75,"0","0,5 cm","None",1,570
31302,"Domaine Ponsot Gevrey Chambertin Cuvee de l'Abeille 2005 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,180
31303,"Domaine Ponsot Gevrey Chambertin Cuvee de l'Abeille 2012 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,150
31306,"Chateau Grand-Puy-Lacoste 1989 0,75 l",NULL,1,1,1,0.75,"in","in, Etiketten ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None",1,260
31307,"Chateau Doisy-Daene 2011 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,60
31308,"Masi Amarone della Valpolicella Costasera 2011 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm","None",NULL,0
31309,"Lisini Brunello di Montalcino Ugolaia 2004 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",NULL,0
31310,"Moet & Chandon Dom Perignon Rosé Brut 2003 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,175
31312,"Chateau de Haute Serre Chateau de Haute Serre Cuvee Prestige Geron Dadine 2014 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","6er OHK",1,120
31313,"Bertagna Vougeot Clos de la Perriere 1er Cru 1996 0,75 l",NULL,1,1,1,0.75,"1","1,5 cm","None",1,105
31314,"Weingut Keller Westhofener Kirchspiel Riesling Auslese 2006 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,140
31315,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2012 0,75 l",NULL,1,1,1,0.75,"0,5 cm","0,5 cm, 1 x Etikett faltig","None",NULL,0
31316,"Moet & Chandon Dom Perignon Rosé Brut 2000 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","1er OC",1,245
31317,"Moet & Chandon Dom Perignon Rosé Brut 2000 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","1er OC",1,245
31318,"Moet & Chandon Dom Perignon Rosé Brut 2000 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","1er OC",1,245
31319,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","1er OC",1,280
31320,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","1er OC",1,270
31321,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","1er OC",1,290
31322,"Chateau Margaux 1986 0,75 l",NULL,1,1,1,0.75,"in","in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, leicht kellergrau, Kapsel ganz leicht beschädigt","None",1,410
31323,"Geantet Pansiot Charmes Chambertin Grand Cru 2005 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,420
31324,"Serafin Pere et Fils Charmes Chambertin Grand Cru 2008 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,450
31325,"Huber, Bernhard Malterdinger Bienenberg Spätburgunder  ""R"" Grosses Gewächs 2016 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,290
31326,"Autreau de Champillon Blanc de Blancs 1er Cru Brut 1989 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","lose",1,210
31327,"Autreau de Champillon Blanc de Blancs 1er Cru Brut 1989 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","lose",1,210
31328,"Autreau de Champillon Blanc de Blancs 1er Cru Brut NV 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","lose",1,100
31329,"Autreau de Champillon Blanc de Blancs 1er Cru Brut NV 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","lose",1,140
31330,"Autreau de Champillon Brut 1er Cru NV 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","lose",1,90
31331,"Autreau de Champillon Brut 1er Cru NV 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","lose",1,90
31332,"Autreau de Champillon Brut 1er Cru NV 0,75 l(4)",1,1,1,1,0.75,"1 cm","1 cm","lose",1,80
31333,"Autreau de Champillon Champagner Brut Cuvee Prestige ""Les Perles de la Dhuy"" Grand Cru 1995 0,75 l",1,1,1,1,0.75,"1 cm","1 cm","lose",1,270
31337,"Chateau Petrus 1992 0,75 l(6)",1,1,1,1,0.75,"ts","ts","12er OHK",1,19.7
31338,"Chateau Trotanoy 1982 0,75 l",1,1,1,1,0.75,"ts","ts, Etiketten ganz leicht verschmutzt","12er OHK",1,5.38
31339,"Chateau Vignelaure 1985 0,75 l",1,1,1,1,0.75,"ts","ts, Etiketten ganz leicht verschmutzt","6er OHK",1,130
31340,"Chateau Cheval Blanc 1990 0,75 l(4)",1,1,1,1,0.75,"in","in, Etiketten verschmutzt, Kapsel ganz leicht beschädigt","12er OHK",1,13.7
31341,"Chateau Cos d´Estournel 1998 0,75 l(11)",1,1,1,1,0.75,"in","in","12er OHK",1,1.18
31342,"Chateau Talbot 1982 0,75 l(11)",1,1,1,1,0.75,"ts","ts, Etiketten leicht verschmutzt","12er OHK",1,2.1
31343,"Chateau Rieussec ""R"" Vin Sec du Chateau Rieussec 1985 0,75 l",1,1,1,1,0.75,"ts","ts, Etiketten ganz leicht verschmutzt","12er OHK",NULL,0
31344,"Domaine Leroy Corton Charlemagne Grand Cru 1997 0,75 l",NULL,1,1,1,0.75,"2 cm","2 cm, Etikett leicht verschmutzt, ganz leicht kellergrau","None",1,1.75
31345,"Domaine Leroy Corton Charlemagne Grand Cru 1997 0,75 l",NULL,1,1,1,0.75,"3 cm","3 cm, Etikett stark beschädigt, stark verschmutzt","None",1,1.4
31346,"Chateau Mouton-Rothschild 1996 0,75 l",NULL,1,1,1,0.75,"in","in, Etiketten ganz leicht verschmutzt","None",1,760
31347,"Chateau Mouton-Rothschild 1996 0,75 l",NULL,1,1,1,0.75,"in","in, Etiketten ganz leicht verschmutzt","None",1,800
31348,"Chateau Mouton-Rothschild 1996 0,75 l",NULL,1,1,1,0.75,"in","in, Etikett ganz leicht verschmutzt","None",1,410
31349,"Chateau Mouton-Rothschild 1996 0,75 l",NULL,1,1,1,0.75,"in","in, Etikett ganz leicht verschmutzt","None",1,400
31350,"Chateau de la Maltroye Chassagne-Montrachet ""Clos Saint Jean"" Rouge 1er Cru 1999 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm","None",1,135
31351,"Chateau Lascombes 2005 0,75 l(3)",NULL,1,1,1,0.75,"in","in","None",1,320
31352,"Chateau Margaux Pavillon Rouge, 2e vin de Margaux 2005 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",1,1.44
31353,"Chateau Rollan de By 2005 0,75 l",1,1,1,1,0.75,"in","in","6er OHK",1,170
31354,"Chateau d´Armailhac 2005 0,75 l(11)",NULL,1,1,1,0.75,"in","in","None",1,600
31355,"Chateau Duhart-Milon-Rothschild 2005 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,370
31356,"Chateau Mouton-Rothschild 1998 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",1,5.2
31357,"Chateau Pichon Longueville Baron 1990 1,5 l",1,1,1,1,1.5,"in","in, Etikett verschmutzt","lose",1,660
31358,"Chateau Pichon Longueville Baron 1990 1,5 l",1,1,1,1,1.5,"in","in, Etikett ganz leicht verschmutzt","lose",1,660
31359,"Chateau Pichon Longueville Baron 1990 1,5 l",1,1,1,1,1.5,"in","in, Etikett ganz leicht verschmutzt","lose",1,660
31360,"Chateau Lafleur 1988 3,0 l",1,1,1,1,3,"ts","ts, Etikett stark verschmutzt, Kapsel ganz leicht beschädigt","lose",1,2.1
31435,"Two Hands Wines ""Twelftree"" Blewitt Springs Grenache 2012 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",NULL,0
31361,"Chateau Lafleur 1988 3,0 l",1,1,1,1,3,"ts","ts, Etikett stark verschmutzt, Kapsel ganz leicht beschädigt","lose",1,2.3
31362,"Chateau Canon 1989 1,5 l",1,1,1,1,1.5,"in","in, Etikett stark verschmutzt, Kapsel ganz leicht beschädigt","lose",1,275
31363,"Chateau Montrose 1982 0,75 l(2)",1,1,1,1,0.75,"ts","ts, Etiketten stark verschmutzt","lose",1,440
31364,"Chateau Gruaud-Larose 1982 0,75 l",1,1,1,1,0.75,"ts","ts, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt","lose",1,660
31365,"Chateau Leoville Las Cases 1982 0,75 l",1,1,1,1,0.75,"in","in","lose",1,1.15
31366,"Moet & Chandon Dom Perignon Brut 1998 0,75 l",NULL,1,1,1,0.75,"0,5 cm","0,5 cm, Kapsel ganz leicht beschädigt","None",1,120
31367,"Billecart Salmon Cuvee Nicolas Francois Billecart Brut 1990 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm","None",1,150
31368,"Barnett & Fils Cognac Fine Champagne 1875 0,75 l",NULL,1,1,1,0.75,"7 cm","7 cm, Etikett leicht beschädigt","None",NULL,0
31369,"Domaine du Pegau Chateauneuf-du-Pape Cuvee Reservee 1990 0,75 l",NULL,1,1,1,0.75,"0,5 cm","0,5 cm, Etiketten ganz leicht verschmutzt","None",1,220
31370,"Gantenbein Chardonnay 2009 0,75 l",NULL,1,1,1,0.75,"0,5 cm","0,5 cm, Etikett ganz leicht beschädigt","None",1,160
31371,"Gantenbein Chardonnay 2010 0,75 l",NULL,1,1,1,0.75,"0,5 cm","0,5 cm, Etikett ganz leicht verschmutzt","None",1,200
31372,"Gantenbein Chardonnay 2011 0,75 l",NULL,1,1,1,0.75,"0,5 cm","0,5 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","None",1,190
31373,"Gantenbein Pinot Noir 2002 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,170
31374,"Gantenbein Pinot Noir 2004 0,75 l",NULL,1,1,1,0.75,"0,5 cm","0,5 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","None",1,150
31375,"Gantenbein Pinot Noir 2007 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,145
31376,"Gantenbein Pinot Noir 2008 0,75 l",NULL,1,1,1,0.75,"0,5 cm","0,5 cm, Etikett ganz leicht beschädigt","None",1,140
31377,"Gantenbein Pinot Noir 2009 0,75 l",NULL,1,1,1,0.75,"0,5 cm","0,5 cm, Etikett ganz leicht beschädigt","None",1,160
31378,"Gantenbein Pinot Noir 2010 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,150
31379,"Harlan Estate Proprietary Red 1994 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht verschmutzt","None",1,1.15
31380,"Chateau Lafite-Rothschild Moulin de Carruades, 2e Vin de Lafite-Rothschild 1985 0,75 l",1,1,1,1,0.75,"ts","ts","6er OHK",1,860
31381,"Chateau Lafite-Rothschild Moulin de Carruades, 2e Vin de Lafite-Rothschild 1985 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett leicht beschädigt, ganz leicht verschmutzt","None",1,150
31382,"Chateau Latour 1982 0,75 l",NULL,1,1,1,0.75,"in","in, Etikett ganz leicht verschmutzt, leicht kellergrau","None",1,2
31383,"Chateau Mouton-Rothschild 1986 0,75 l",NULL,1,1,1,0.75,"in","in, Etikett ganz leicht verschmutzt, leicht kellergrau","None",1,900
31384,"Chateau Mouton-Rothschild 1986 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht verschmutzt, leicht kellergrau","None",1,700
31411,"Moet & Chandon Dom Perignon Brut 1976 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm, Etikett beschädigt, ganz leicht verschmutzt, Kapsel ganz leicht beschädigt, Italienischer Importeur, Depotbildung","None",1,350
31385,"Chateau Mouton-Rothschild 1986 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht verschmutzt, leicht kellergrau","None",1,800
31386,"Chateau Mouton-Rothschild 1986 0,75 l",NULL,1,1,1,0.75,"ts","ts, Etikett ganz leicht verschmutzt, leicht kellergrau","None",1,700
31387,"Chateau Mouton-Rothschild 1995 0,75 l",NULL,1,1,1,0.75,"in","in, Etikett leicht beschädigt, ganz leicht verschmutzt","None",1,440
31388,"Chateau Mouton-Rothschild 1996 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",1,5.5
31389,"Chateau Mouton-Rothschild 1998 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",1,5.3
31390,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2009 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,470
31391,"Weingut Keller Dalsheimer Hubacker Riesling trocken 2002 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,370
31392,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2010 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,420
31393,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2010 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",1,205
31394,"Weingut Keller Westhofen Abtserde Riesling Spätlese Goldkapsel 2007 0,75 l",NULL,1,1,1,0.75,"0,5 cm","0,5 cm, Kapsel oxidiert","None",1,100
31395,"Weingut Keller Westhofener Kirchspiel ""Turmstück"" Riesling trocken 2002 0,75 l",NULL,1,1,1,0.75,"0,5 cm","0,5 cm, Kapsel ganz leicht beschädigt, Markierung auf dem Etikett","None",1,390
31396,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2005 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",NULL,0
31397,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2005 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",NULL,0
31398,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2005 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",NULL,0
31399,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2005 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",NULL,0
31400,"Hobbs Shiraz 2007 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,120
31401,"Hobbs Shiraz - Viognier 2006 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,90
31402,"Hobbs Shiraz - Viognier 2006 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,90
31403,"Kaesler Cabernet Sauvignon 2005 0,75 l",NULL,1,1,1,0.75,"in","in","None",NULL,0
31404,"Kaesler Shiraz ""Stonehorse"" 2003 0,75 l",NULL,1,1,1,0.75,"in","in","None",1,100
31405,"Kalleske Grenache Old Vine 2005 0,75 l",NULL,1,1,1,0.75,"1","1,5 cm","None",NULL,0
31406,"Kalleske Grenache Old Vine 2005 0,75 l",NULL,1,1,1,0.75,"1","1,5 cm","None",1,105
31407,"Kalleske Grenache Old Vine 2007 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm","None",NULL,0
31408,"Kalleske Grenache Old Vine 2007 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm","None",NULL,0
31409,"Kalleske Grenache Old Vine 2008 0,75 l",NULL,1,1,1,0.75,"0","0,5 cm","None",NULL,0
31410,"Chateau Montrose La Dame de Montrose, 2e vin de Montrose 2005 0,75 l",1,1,1,1,0.75,"in","in","12er OHK",NULL,0
31436,"Chateau Berliquet 2004 0,75 l",1,1,1,1,0.75,"in-ts","in-ts","12er OHK",1,170
31412,"Moet & Chandon Dom Perignon Brut 1976 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel ganz leicht beschädigt, Italienischer Importeur, Depotbildung","None",1,350
31413,"Moet & Chandon Dom Perignon Brut 1976 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm, Etikett stark beschädigt, ganz leicht verschmutzt, Kapsel ganz leicht beschädigt, Depotbildung","None",1,350
31414,"Moet & Chandon Dom Perignon Brut 1976 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm, Etikett stark beschädigt, ganz leicht verschmutzt, Kapsel leicht beschädigt, Depotbildung","None",1,350
31415,"Moet & Chandon Dom Perignon Brut 1976 0,75 l",NULL,1,1,1,0.75,"1 cm","1 cm, Etikett beschädigt, ganz leicht verschmutzt, Kapsel leicht beschädigt, Depotbildung","None",1,350
