"id","auctiondate","sold","name","vintage","bottlesize_l","origin","winepoints","fill_level","state","packaging"
41740,"2022-03-20 00:00:00",1,"Pichler, F.X. Loibner Steinertal Riesling Smaragd 2017 0,75 l",2017,"0.75","Wachau",94,"0","0,5 cm","None"
41741,"2022-03-20 00:00:00",1,"Cockburn´s Vintage Port  2000 0,75 l(1)",2000,"0.75","Douro",95,"in","in","None"
41742,"2021-03-10 00:00:00",1,"Weil, Robert Kiedricher Gräfenberg Riesling Auslese 2005 9,0 l",2005,"9","Rheingau",0,"0,5 cm","0,5 cm, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
41743,"2021-03-10 00:00:00",1,"Chateau Les Carmes Haut-Brion 2018 0,75 l",2018,"0.75","Pessac-Leognan",96,"in","in","12er OHK"
41744,"2021-03-10 00:00:00",1,"Veuve Clicquot Ponsardin La Grande Dame Rosé Brut 1988 1,5 l",1988,"1.5","Champagne",94,"1 cm","1 cm","None"
41745,"2021-03-10 00:00:00",1,"Mumm Cuvee Rene Lalou Brut 1999 0,75 l",1999,"0.75","Champagne",0,"0","0,5 cm","None"
41746,"2021-03-10 00:00:00",NULL,"Chateau Mouton-Rothschild 1965 0,75 l",1965,"0.75","Pauillac, 1er Cru Classe",0,"ms-lms","ms-lms, Etikett ganz leicht verschmutzt, ganz leicht kellergrau, Kapsel leicht beschädigt","None"
41747,"2021-03-10 00:00:00",1,"Erika Obermeyer Syrah-Grenache- Cinsault 2016 0,75 l",2016,"0.75","Stellenbosch",0,"1 cm","1 cm","None"
41748,"2021-03-10 00:00:00",1,"Domaine Anne Gros Clos de Vougeot Le Grand Maupertui Grand Cru 2004 0,75 l",2004,"0.75","Cote de Nuits",0,"0,5 cm","0,5 cm, Etikett ganz leicht verschmutzt","None"
41749,"2021-03-10 00:00:00",1,"Chateau Montrose 1921 0,75 l",1921,"0.75","Saint-Estephe, 2e Cru Classe",95,"hs","hs, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","None"
41750,"2021-03-10 00:00:00",1,"Torbreck Juveniles 2002 0,75 l",2002,"0.75","Barossa Valley",91,"3 cm","3 cm","None"
41751,"2021-03-10 00:00:00",1,"Chainier Cognac Tres Vieille Reserve Fine Champagne NV 0,7 l",0,"0.7","Cognac",0,"3 cm","3 cm, Etikett beschädigt, leicht verschmutzt, ganz leicht kellergrau","None"
43149,"2022-06-02 00:00:00",1,"Chateau Saint-Pierre 1995 0,75 l",1995,"0.75","Saint-Julien, 4e Cru Classe",0,"in-ts","in-ts","12er OHK"
41752,"2022-10-04 00:00:00",1,"Chateau Cheval Blanc 1996 0,75 l",1996,"0.75","Saint-Emilion, 1er Grand Cru Classe A",91,"in","in","lose"
41753,"2022-10-04 00:00:00",1,"Chateau Cheval Blanc 2000 0,75 l",2000,"0.75","Saint-Emilion",99,"in","in","1er OHK"
41754,"2022-10-04 00:00:00",NULL,"Conterno, Giacomo Barolo Riserva Monfortino  1990 1,5 l",1990,"1.5","Piemont",98,"in","in, Etikett beschädigt","None"
41755,"2022-10-04 00:00:00",1,"Case Basse di Gianfranco Soldera Brunello di Montalcino Intistieti Riserva 1995 0,75 l",1995,"0.75","Toskana",0,"ts","ts","None"
41756,"2022-10-04 00:00:00",NULL,"Case Basse di Gianfranco Soldera Brunello di Montalcino Riserva 1994 0,75 l",1994,"0.75","Toskana",0,"ts","ts, Etikett leicht beschädigt","None"
41757,"2022-10-04 00:00:00",1,"Case Basse di Gianfranco Soldera Brunello di Montalcino Riserva 1999 0,75 l",1999,"0.75","Toskana",95,"ts","ts","lose"
41758,"2022-10-04 00:00:00",1,"Staatsweingüter Kloster Eberbach Rauenthaler Baikenkopf Riesling Grosses Gewächs Cabinetkeller 2015 0,75 l",2015,"0.75","Rheingau",90,"0","0,5 cm","lose"
41759,"2022-10-04 00:00:00",NULL,"Chateau Les Carmes Haut-Brion 2003 0,75 l",2003,"0.75","Pessac-Leognan",0,"in","in","None"
41760,"2022-10-04 00:00:00",1,"Chateau Petrus 1975 0,75 l",1975,"0.75","Pomerol",98,"ts","ts, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
41761,"2022-10-04 00:00:00",1,"Chateau Leoville Las Cases 1990 0,75 l",1990,"0.75","Saint-Julien, 2e Cru Classe",96,"ts","ts, Etikett stark beschädigt, verschmutzt","None"
41762,"2021-10-24 00:00:00",1,"Chateau du Glana 2009 0,75 l",2009,"0.75","Saint-Julien",90,"in","in","None"
41763,"2021-10-24 00:00:00",1,"Chateau Margaux 1983 0,75 l",1983,"0.75","Margaux, 1er Cru Classe",96,"in","in, Etikett beschädigt, ganz leicht verschmutzt, Kapsel stark beschädigt","None"
41764,"2021-10-24 00:00:00",1,"Chateau Margaux 1986 0,75 l",1986,"0.75","Margaux, 1er Cru Classe",97,"ts","ts, Etikett ganz leicht verschmutzt","None"
41765,"2021-10-24 00:00:00",1,"Bodegas Remelluri La Granja 1994 0,75 l",1994,"0.75","Rioja",0,"in","in, Etiketten ganz leicht beschädigt","None"
41766,"2021-10-24 00:00:00",NULL,"Spioenkop Wines Riesling 2015 0,75 l",2015,"0.75","Elgin",0,"1 cm","1 cm","None"
41767,"2021-10-24 00:00:00",1,"Erika Obermeyer Meticulous Sauvignon Blanc 2017 0,75 l",2017,"0.75","Groenekloof",0,"0","0,5 cm","None"
41768,"2021-10-24 00:00:00",1,"Erika Obermeyer Sauvignon Blanc 2017 0,75 l",2017,"0.75","Groenekloof",0,"0","0,5 cm","None"
41769,"2021-10-24 00:00:00",1,"Druk-My-Niet Invictus 2014 1,5 l",2014,"1.5","Paarl",0,"in","in","None"
41770,"2021-10-24 00:00:00",1,"Mellasat Chardonnay Barrel Reserve 2013 0,75 l",2013,"0.75","Paarl",0,"0","0,5 cm","None"
41771,"2021-10-24 00:00:00",NULL,"Mellasat Viognier 2017 0,75 l",2017,"0.75","Paarl",0,"0","0,5 cm","None"
41772,"2022-02-27 00:00:00",1,"Chateau Gazin 1998 0,75 l",1998,"0.75","Pomerol",90,"ts","ts, Kapsel leicht beschädigt","None"
41773,"2022-02-27 00:00:00",1,"Chateau Gazin 2000 0,75 l",2000,"0.75","Pomerol",92,"ts","ts","None"
41774,"2022-02-27 00:00:00",1,"Chateau la Grave-Trigant de Boisset 1998 0,75 l",1998,"0.75","Pomerol",0,"in","in","12er OHK"
41775,"2022-02-27 00:00:00",NULL,"Chateau La Pointe 1998 0,75 l",1998,"0.75","Pomerol",0,"in","in","None"
41776,"2022-02-27 00:00:00",1,"Chateau La Providence 1998 0,75 l",1998,"0.75","Pomerol",0,"in","in","12er OHK"
41777,"2022-02-27 00:00:00",1,"Chateau Lafleur Gazin 1998 0,75 l",1998,"0.75","Pomerol",0,"in","in","None"
41778,"2022-02-27 00:00:00",1,"Chateau Trotanoy 1998 0,75 l",1998,"0.75","Pomerol",99,"in","in, Kapsel ganz leicht beschädigt","12er OHK"
41779,"2022-02-27 00:00:00",1,"Chateau Barde Haut 2000 0,75 l",2000,"0.75","Saint-Emilion, Grand Cru",92,"in","in","None"
41780,"2022-02-27 00:00:00",1,"Chateau Canon-La-Gaffeliere 1998 0,75 l",1998,"0.75","Saint-Emilion, Grand Cru Classe",93,"in","in","12er OHK"
41781,"2022-02-27 00:00:00",1,"Chateau Clos Badon 1998 0,75 l",1998,"0.75","Saint-Emilion, Grand Cru",90,"in-ts","in-ts","12er OHK"
41782,"2022-01-16 00:00:00",NULL,"Chateau Pouget 1997 0,75 l",1997,"0.75","Margaux, 4e Cru Classe",0,"in-ts","in-ts, Kapsel ganz leicht beschädigt","None"
41783,"2022-01-16 00:00:00",1,"Chateau Mouton-Rothschild 1973 0,75 l",1973,"0.75","Pauillac, 1er Cru Classe",0,"ms-lms","ms-lms, Etikett ganz leicht beschädigt, verschmutzt, kellergrau, Kapsel beschädigt, Etikett stark vergilbt","None"
41784,"2022-01-16 00:00:00",NULL,"Chateau La Tour Haut-Brion 1997 0,75 l",1997,"0.75","Pessac-Leognan, Cru Classe",0,"in","in","12er OHK"
41785,"2022-01-16 00:00:00",NULL,"Chateau La Tour Haut-Brion 1997 0,75 l",1997,"0.75","Pessac-Leognan, Cru Classe",0,"in","in","12er OHK"
41786,"2022-01-16 00:00:00",NULL,"Chateau Grand Moueys 1992 1,5 l",1992,"1.5","Premieres Cotes de Bordeaux",0,"in","in","None"
41787,"2022-01-16 00:00:00",1,"Chateau Beauséjour-Duffau-Lagarosse 1982 0,75 l",1982,"0.75","Saint-Emilion, 1er Grand Cru Classe B",0,"ts-hs","ts-hs, Etiketten ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
41788,"2022-01-16 00:00:00",1,"Bodegas Pujanza Norte 2009 0,75 l",2009,"0.75","Rioja",92,"in","in","6er OHK"
41789,"2022-01-16 00:00:00",1,"Niepoort Colheita Port 1952 0,75 l",1952,"0.75","Douro",0,"hs","hs, Kapsel leicht beschädigt","None"
41790,"2022-01-16 00:00:00",NULL,"Domaine Perrot-Minot Charmes Chambertin Vieilles Vignes Grand Cru 2000 0,75 l",2000,"0.75","Cote de Nuits",90,"0,5 cm","0,5 cm, Etiketten ganz leicht beschädigt","None"
41791,"2022-01-16 00:00:00",NULL,"Domaine Perrot-Minot Charmes Chambertin Vieilles Vignes Grand Cru 2000 0,75 l",2000,"0.75","Cote de Nuits",90,"0,5 cm","0,5 cm, Etikett beschädigt","None"
41792,"2021-12-26 00:00:00",1,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2009 0,75 l",2009,"0.75","Rheinhessen",97,"0","0,5 cm","lose"
41793,"2021-12-26 00:00:00",1,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2010 0,75 l",2010,"0.75","Rheinhessen",96,"0","0,5 cm","lose"
41794,"2021-12-26 00:00:00",1,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2011 0,75 l",2011,"0.75","Rheinhessen",96,"0","0,5 cm","lose"
41795,"2021-12-26 00:00:00",1,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2011 0,75 l",2011,"0.75","Rheinhessen",96,"0","0,5 cm","lose"
41796,"2021-12-26 00:00:00",1,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2011 0,75 l",2011,"0.75","Rheinhessen",96,"0","0,5 cm","lose"
41797,"2021-12-26 00:00:00",1,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2011 0,75 l",2011,"0.75","Rheinhessen",96,"0,5 cm","0,5 cm, Kapsel ganz leicht beschädigt","lose"
41798,"2021-12-26 00:00:00",1,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2015 0,75 l",2015,"0.75","Rheinhessen",95,"0","0,5 cm","lose"
41799,"2021-12-26 00:00:00",1,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2015 0,75 l",2015,"0.75","Rheinhessen",95,"0","0,5 cm","lose"
41800,"2021-12-26 00:00:00",1,"Weingut Keller Westhofener Morstein Riesling Grosses Gewächs 2007 0,75 l",2007,"0.75","Rheinhessen",94,"1 cm","1 cm","lose"
41802,"2021-09-05 00:00:00",NULL,"Chateau Canon-La-Gaffeliere 1969 0,75 l",1969,"0.75","Saint-Emilion, Grand Cru",0,"ts","ts, Etiketten ganz leicht verschmutzt","None"
41803,"2021-09-05 00:00:00",1,"Bouchard, Pere & Fils Volnay Les Caillerets 1er Cru 1983 0,75 l",1983,"0.75","Cote de Beaune",0,"2,5 cm","2,5 cm, Etiketten ganz leicht beschädigt, leicht verschmutzt","None"
41804,"2021-09-05 00:00:00",1,"Domaine Jean Marie Fourrier Gevrey Chambertin Combe aux Moines Vieilles Vignes 1er Cru 2008 0,75 l",2008,"0.75","Cote de Nuits",89,"0,5 cm","0,5 cm, Etiketten leicht verschmutzt","None"
41805,"2021-09-05 00:00:00",1,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",2002,"0.75","Champagne",98,"1 cm","1 cm","None"
41806,"2021-09-05 00:00:00",1,"Chateau Greysac 1986 0,75 l",1986,"0.75","Medoc, Cru Bourgeois",0,"ts","ts, Etiketten verschmutzt","None"
41807,"2021-09-05 00:00:00",1,"Moet & Chandon Dom Perignon Edition ""Jeff Koons"" Brut 2004 0,75 l",2004,"0.75","Champagne",0,"1 cm","1 cm","1er OC"
41808,"2021-09-05 00:00:00",1,"Levi, Serafino Grappa - hell ""pane e sale dell amicizia"" 50 % Vol. 1993 0,7 l",1993,"0.7","Piemont",0,"7 cm","7 cm, Etikett ganz leicht verschmutzt","None"
41809,"2021-09-05 00:00:00",1,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",2000,"0.75","Champagne",94,"1 cm","1 cm","1er OC"
41810,"2021-09-05 00:00:00",1,"Moet & Chandon Dom Perignon Brut 1999 0,75 l",1999,"0.75","Champagne",90,"1 cm","1 cm","1er OC"
41811,"2021-09-05 00:00:00",1,"NWAO (Nationale Union des Weinbaus) Massandra Pinot Gris ""Ai-Danil"" Collection 1929 0,75 l",1929,"0.75","Krim",0,"in","in, Etikett leicht beschädigt, leicht verschmutzt, mit Zertifikat","1er OC"
41812,"2021-05-30 00:00:00",1,"Salomon Estate Finniss River Shiraz 2014 0,75 l",2014,"0.75","South Australia",0,"in","in","None"
41813,"2021-05-30 00:00:00",1,"Laurent Perrier Grand Siecle Cuvee Alexandra Rosé Brut 1997 0,75 l",1997,"0.75","Champagne",90,"1 cm","1 cm","1er OC"
41814,"2021-05-30 00:00:00",1,"Laurent Perrier Grand Siecle Cuvee Alexandra Rosé Brut 1997 0,75 l",1997,"0.75","Champagne",90,"1 cm","1 cm","1er OC"
41815,"2021-05-30 00:00:00",1,"Laurent Perrier Grand Siecle Cuvee Alexandra Rosé Brut 1997 0,75 l",1997,"0.75","Champagne",90,"1 cm","1 cm","1er OC"
41816,"2021-05-30 00:00:00",1,"Weingut Veyder-Malberg Ried Bruck Riesling  2015 0,75 l",2015,"0.75","Wachau",91,"1 cm","1 cm","None"
41817,"2021-05-30 00:00:00",1,"Reichsrat von Buhl Forster Jesuitengarten Riesling Spätlese 2010 0,75 l",2010,"0.75","Pfalz",93,"0","0,5 cm","None"
41818,"2021-05-30 00:00:00",1,"Heinrich, Gernot Blaufränkisch Leithaberg 2015 0,75 l",2015,"0.75","Burgenland",91,"0","0,5 cm","None"
41820,"2021-05-30 00:00:00",1,"Salomon Estate Finniss River Cabernet Sauvignon  2016 0,75 l",2016,"0.75","South Australia",0,"in","in","None"
41821,"2021-05-30 00:00:00",1,"Reichsrat von Buhl Forster Jesuitengarten Riesling Spätlese 2010 0,75 l",2010,"0.75","Pfalz",93,"0","0,5 cm","None"
41822,"2021-05-12 00:00:00",1,"Domaine Santa Duc Gigondas Cuvee Prestige Des Hautes Garrigues 2007 0,75 l(4)",2007,"0.75","Rhone",98,"1 cm","1 cm","lose"
41823,"2021-05-12 00:00:00",1,"Quinta do Passadouro Vintage Port 1992 0,75 l(4)",1992,"0.75","Douro",92,"in","in, Etiketten verschmutzt","6er OHK"
41824,"2021-05-12 00:00:00",1,"Taylor Quinta de Vargellas Vintage Port 1991 0,75 l",1991,"0.75","Douro",95,"in","in, Etiketten leicht verschmutzt, 1x Rückenetikett stark beschädigt","12er OHK"
41825,"2021-05-12 00:00:00",1,"Caymus Cabernet Sauvignon 1992 0,75 l(5)",1992,"0.75","Kalifornien, Napa Valley",0,"in","in, Etiketten ganz leicht verschmutzt","lose"
41826,"2021-05-12 00:00:00",1,"Caymus Cabernet Sauvignon 1992 0,75 l(3)",1992,"0.75","Kalifornien, Napa Valley",0,"ts","ts","lose"
41827,"2021-05-12 00:00:00",1,"Caymus Cabernet Sauvignon Special Selection 1991 0,75 l",1991,"0.75","Kalifornien, Napa Valley",91,"in-ts","in-ts","lose"
41828,"2021-05-12 00:00:00",1,"Caymus Cabernet Sauvignon Special Selection 1991 0,75 l(2)",1991,"0.75","Kalifornien, Napa Valley",91,"in-ts","in-ts","lose"
41829,"2021-05-12 00:00:00",1,"Caymus Cabernet Sauvignon Special Selection 1992 0,75 l",1992,"0.75","Kalifornien, Napa Valley",94,"ts","ts","lose"
41830,"2021-05-12 00:00:00",1,"Caymus Cabernet Sauvignon Special Selection 1992 0,75 l",1992,"0.75","Kalifornien, Napa Valley",94,"ts","ts","lose"
41831,"2021-05-12 00:00:00",1,"Huber, Bernhard Hecklinger Schloßberg Spätburgunder ""R"" Grosses Gewächs 2012 1,5 l",2012,"1.5","Baden",92,"0","0,5 cm","None"
41832,"2022-12-06 00:00:00",1,"Bodegas Roda Roda I Reserva 2001 0,75 l",2001,"0.75","Rioja",0,"in-ts","in-ts, Etiketten ganz leicht verschmutzt","None"
41833,"2022-12-06 00:00:00",1,"Bodegas Roda Roda I Reserva 2001 0,75 l",2001,"0.75","Rioja",0,"in","in, Etiketten leicht verschmutzt","None"
41834,"2022-12-06 00:00:00",1,"Bodegas Roda Roda I Reserva 2001 0,75 l",2001,"0.75","Rioja",0,"in","in, Etiketten ganz leicht verschmutzt","None"
41835,"2022-12-06 00:00:00",1,"Marques de Murrieta Ygay Coleccion 2100 2000 0,75 l",2100,"0.75","Rioja",0,"in-ts","in-ts","None"
41836,"2022-12-06 00:00:00",1,"Chateau Landereau 2018 0,75 l",2018,"0.75","Bordeaux ",0,"ts","ts","None"
41837,"2022-12-06 00:00:00",1,"Chateau Landereau 2018 0,75 l",2018,"0.75","Bordeaux ",0,"ts","ts","None"
41839,"2022-12-06 00:00:00",1,"Azienda Nicola di Sipio Cerasuolo d´Abruzzo Rosé 2016 1,5 l(1)",2016,"1.5","Abruzzen",0,"1 cm","1 cm","None"
41841,"2022-12-06 00:00:00",1,"Azienda Nicola di Sipio Montepulciano d´Abruzzo 2015 1,5 l",2015,"1.5","Abruzzen",0,"2 cm","2 cm","None"
41842,"2022-05-22 00:00:00",1,"Chateau Ausone 1983 0,75 l",1983,"0.75","Saint-Emilion, 1er Grand Cru Classe A",91,"ts","ts, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
41843,"2022-05-22 00:00:00",1,"Chateau Ausone 1983 0,75 l",1983,"0.75","Saint-Emilion, 1er Grand Cru Classe A",91,"ts","ts, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
41844,"2022-05-22 00:00:00",1,"Chateau Ausone 1983 0,75 l",1983,"0.75","Saint-Emilion, 1er Grand Cru Classe A",91,"ts","ts, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
41845,"2022-05-22 00:00:00",NULL,"Chateau la Crouix de Mouchet 1982 0,75 l(10)",1982,"0.75","Saint-Emilion, Montagne",0,"hs","hs, Etiketten leicht beschädigt, stark verschmutzt, Kapsel leicht beschädigt, Leimstreifen, 2 x Kapseln oxidiert","None"
41846,"2022-05-22 00:00:00",NULL,"Chateau Lagrange 1928 0,75 l",1928,"0.75","Saint-Julien, 3e Cru Classè",0,"hs","hs, Etikett leicht verschmutzt, leicht kellergrau, Kapsel ganz leicht beschädigt","None"
41847,"2022-05-22 00:00:00",1,"Chateau Lagrange 1949 0,75 l",1949,"0.75","Saint-Julien, 3e Cru Classè",0,"hs","hs, Etikett ganz leicht beschädigt, verschmutzt, Kapsel ganz leicht beschädigt, Zusatzetikett: Bachmann, Bremen","None"
41848,"2022-05-22 00:00:00",NULL,"Chateau Leoville-Barton 1979 0,75 l(2)",1979,"0.75","Saint-Julien, 2e Cru Classe",0,"ts","ts, Etiketten verschmutzt, Kapsel ganz leicht beschädigt","None"
41849,"2022-05-22 00:00:00",1,"Chateau d´ Yquem 1985 0,75 l",1985,"0.75","Sauternes, 1er Grand Cru Classe",94,"ts","ts, Etikett stark verschmutzt, Kapsel ganz leicht beschädigt","None"
41850,"2022-05-22 00:00:00",1,"Chateau d´ Yquem 1989 0,75 l",1989,"0.75","Sauternes, 1er Grand Cru Classe",97,"in","in, Etikett leicht beschädigt, ganz leicht verschmutzt","None"
41851,"2022-05-22 00:00:00",1,"Marchesi di Barolo Gia Opera Pia Barolo 1945 0,75 l",1945,"0.75","Piemont",0,"3 cm","3 cm, Etikett ganz leicht verschmutzt","None"
41853,"2022-01-05 00:00:00",1,"Chateau Cos d´Estournel 1995 1,5 l",1995,"1.5","Saint-Estephe, 2e Cru Classe",95,"ts","ts, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel leicht beschädigt","None"
41854,"2022-01-05 00:00:00",1,"Chateau Cos d´Estournel 1995 1,5 l",1995,"1.5","Saint-Estephe, 2e Cru Classe",95,"ts","ts, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel leicht beschädigt","None"
41855,"2022-01-05 00:00:00",1,"Chateau Gruaud-Larose 1986 0,75 l",1986,"0.75","Saint-Julien, 2e Cru Classe",96,"ts","ts, Etikett ganz leicht verschmutzt","None"
41838,"2022-12-06 00:00:00",1,"Azienda Nicola di Sipio Cerasuolo d´Abruzzo Rosé 2016 1,5 l",2016,"1.5","Abruzzen",0,"1.5 cm","1,5 cm","None"
41840,"2022-12-06 00:00:00",1,"Azienda Nicola di Sipio Colline Teatine Blanco 2016 1,5 l",2016,"1.5","Abruzzen",0,"1.5 cm","1,5 cm","None"
41856,"2022-01-05 00:00:00",1,"Chateau Leoville Las Cases 1996 0,75 l",1996,"0.75","Saint-Julien, 2e Cru Classe",98,"in","in, Etiketten ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","12er OHK"
41857,"2022-01-05 00:00:00",1,"Chateau Leoville-Barton 1996 0,75 l",1996,"0.75","Saint-Julien, 2e Cru Classe",93,"in","in, Kapsel ganz leicht beschädigt","12er OHK"
41858,"2022-01-05 00:00:00",1,"Chateau Leoville-Barton 1996 0,75 l",1996,"0.75","Saint-Julien, 2e Cru Classe",93,"in","in, Kapsel ganz leicht beschädigt","12er OHK"
41859,"2022-01-05 00:00:00",1,"Chateau Leoville-Barton 1996 0,75 l",1996,"0.75","Saint-Julien, 2e Cru Classe",93,"in","in, Kapsel ganz leicht beschädigt","12er OHK"
41860,"2022-01-05 00:00:00",1,"Chateau Leoville-Barton 1996 0,75 l",1996,"0.75","Saint-Julien, 2e Cru Classe",93,"in","in, Kapsel ganz leicht beschädigt","12er OHK"
41861,"2022-01-05 00:00:00",1,"Chateau Leoville-Barton 1996 0,75 l",1996,"0.75","Saint-Julien, 2e Cru Classe",93,"in","in, Kapsel ganz leicht beschädigt","12er OHK"
41862,"2022-06-02 00:00:00",1,"Chateau Cheval Blanc 1994 0,75 l",1994,"0.75","Saint-Emilion, 1er Grand Cru Classe A",0,"in","in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
41863,"2022-06-02 00:00:00",1,"Chateau Clos Badon 1999 0,75 l",1999,"0.75","Saint-Emilion",0,"ts","ts, Etiketten ganz leicht verschmutzt","None"
41864,"2022-06-02 00:00:00",NULL,"Chateau Clos Badon 2001 0,75 l",2001,"0.75","Saint-Emilion",0,"in","in","12er OHK"
41865,"2022-06-02 00:00:00",1,"Chateau du Cauze 2001 0,75 l",2001,"0.75","Saint-Emilion, Grand Cru",0,"in","in","None"
41866,"2022-06-02 00:00:00",1,"Chateau Figeac 1996 0,75 l(1)",1996,"0.75","Saint-Emilion, 1er Grand Cru Classe B",0,"in","in, Etikett leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
41867,"2022-06-02 00:00:00",1,"Chateau Grand Corbin Despagne 1996 0,75 l",1996,"0.75","Saint-Emilion, Grand Cru Classe",0,"ts","ts","12er OHK"
41868,"2022-06-02 00:00:00",1,"Chateau Grand Corbin Despagne 1999 0,75 l",1999,"0.75","Saint-Emilion, Grand Cru Classe",0,"in","in","12er OHK"
41869,"2022-06-02 00:00:00",1,"Chateau Grand Corbin Despagne 2001 0,75 l",2001,"0.75","Saint-Emilion, Grand Cru Classe",0,"in","in","12er OHK"
41870,"2022-06-02 00:00:00",NULL,"Chateau Grand Corbin Despagne 2002 0,75 l",2002,"0.75","Saint-Emilion, Grand Cru Classe",0,"in-ts","in-ts","12er OHK"
41871,"2022-06-02 00:00:00",1,"Chateau l´Angelus 1996 0,75 l",1996,"0.75","Saint-Emilion, 1er Grand Cru Classe B",91,"ts","ts","12er OHK"
41872,"2021-11-14 00:00:00",1,"Chateau Montelena Cabernet Sauvignon Estate 2002 0,75 l",2002,"0.75","Kalifornien, Napa Valley",96,"in","in","None"
41873,"2021-11-14 00:00:00",1,"Laurent Perrier Grand Siecle Cuvee Alexandra Rosé Brut 2004 0,75 l",2004,"0.75","Champagne",95,"1 cm","1 cm","1er OHK"
41874,"2021-11-14 00:00:00",1,"Laurent Perrier Grand Siecle Cuvee Alexandra Rosé Brut 2004 0,75 l",2004,"0.75","Champagne",95,"1 cm","1 cm","1er OHK"
41875,"2021-11-14 00:00:00",1,"Moet & Chandon Dom Perignon Brut 2004 1,5 l",2004,"1.5","Champagne",92,"1 cm","1 cm, Kapsel ganz leicht beschädigt","None"
41876,"2021-11-14 00:00:00",1,"Moet & Chandon Dom Perignon Brut 2004 1,5 l",2004,"1.5","Champagne",92,"1 cm","1 cm, Kapsel ganz leicht beschädigt","None"
41877,"2021-11-14 00:00:00",1,"Moet & Chandon Dom Perignon Brut 2004 1,5 l",2004,"1.5","Champagne",92,"1 cm","1 cm, Kapsel ganz leicht beschädigt","None"
41878,"2021-11-14 00:00:00",1,"Moet & Chandon Dom Perignon Brut 2004 1,5 l",2004,"1.5","Champagne",92,"1 cm","1 cm, Kapsel ganz leicht beschädigt","None"
41879,"2021-11-14 00:00:00",1,"Moet & Chandon Dom Perignon Brut 2004 1,5 l",2004,"1.5","Champagne",92,"1 cm","1 cm, Kapsel ganz leicht beschädigt","None"
41880,"2021-11-14 00:00:00",1,"Moet & Chandon Dom Perignon Brut 2004 1,5 l",2004,"1.5","Champagne",92,"1 cm","1 cm, Kapsel ganz leicht beschädigt","None"
43229,"2021-05-12 00:00:00",1,"Weingut Egon Müller Scharzhofberger Riesling Auslese 1997 0,75 l",1997,"0.75","Mosel-Saar-Ruwer",0,"2 cm","2 cm, Etikett ganz leicht verschmutzt","lose"
41881,"2021-11-14 00:00:00",1,"Moet & Chandon Dom Perignon Brut 2004 1,5 l",2004,"1.5","Champagne",92,"1 cm","1 cm, Etikett leicht beschädigt, Kapsel leicht beschädigt","None"
41882,"2022-03-20 00:00:00",1,"Kopke Vintage Port 1989 0,75 l",1989,"0.75","Douro",0,"ts","ts, 1 x Banderole fehlt","lose"
41883,"2022-03-20 00:00:00",1,"Quinta do Vesuvio Vintage Port 1996 0,75 l",1996,"0.75","Douro",90,"in","in","1er OHK"
41884,"2022-03-20 00:00:00",1,"Wine & Soul Pintas 2008 0,75 l",2008,"0.75","Douro",94,"in","in","lose"
41885,"2022-03-20 00:00:00",1,"Benjamin Romeo Que Bonito Cacareaba blanco 2018 0,75 l",2018,"0.75","Rioja",95,"0","0,5 cm","lose"
41886,"2022-03-20 00:00:00",NULL,"Domaine Ramonet Batard Montrachet Grand Cru 2017 0,75 l",2017,"0.75","Cote de Beaune",95,"0","0,5 cm","lose"
41887,"2022-03-20 00:00:00",1,"Domaine Ramonet Batard Montrachet Grand Cru 2019 0,75 l",2019,"0.75","Cote de Beaune",0,"0","0,5 cm","lose"
41888,"2022-03-20 00:00:00",1,"Domaine Ramonet Chassagne-Montrachet Clos du Cailleret  Monopole 1er Cru 2015 0,75 l",2015,"0.75","Cote de Beaune",94,"0","0,5 cm","lose"
41889,"2022-03-20 00:00:00",1,"Domaine Ramonet Chassagne-Montrachet Les Caillerets 1er Cru 2019 0,75 l",2019,"0.75","Cote de Beaune",0,"0","0,5 cm","lose"
