"id","name","winepoints_signalled","packaging_signalled","vintage_signalled","bottlesize_signalled","origin_signalled","fill_level_signalled","state_signalled","min_price_signalled","max_price_signalled","sold","price","minimum_price","maximum_price"
43950,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","120","200"
43951,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","120","200"
43952,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","120","200"
43953,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","120","200"
43954,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","120","200"
43955,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","120","200"
43956,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","120","200"
43957,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","120","200"
43958,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","120","200"
43959,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","120","200"
43960,"De Castellane Millesime Brut 1999 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"180","180","360"
43961,"Drappier Cuvee Carte d'Or Brut 1959 0,75 l",1,1,1,1,1,1,1,1,1,1,"410","350","700"
43962,"Drappier Grande Sendree Rosé Brut 2002 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"210","150","300"
43963,"Krug Grande Cuvee Brut NV 0,75 l",1,1,NULL,1,1,1,1,1,1,1,"340","150","300"
43964,"Krug Grande Cuvee Brut NV 0,75 l",1,1,NULL,1,1,1,1,1,1,1,"340","150","300"
44191,"Jadot, Louis Beaune Bressandes blanc 1er Cru 2015 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"155","75","150"
43965,"Krug Vintage Brut 1988 0,75 l",1,1,1,1,1,1,1,1,1,1,"580","450","900"
43966,"Krug Vintage Brut 1989 0,75 l",1,1,1,1,1,1,1,1,1,1,"540","350","700"
43967,"Laurent Perrier Grand Siecle Brut 1990 0,75 l",1,1,1,1,1,1,1,1,1,1,"200","150","300"
43968,"Laurent Perrier Grand Siecle Cuvee Alexandra Rosé Brut 1990 0,75 l",1,1,1,1,1,1,1,1,1,1,"260","250","450"
43969,"Moet & Chandon Dom Perignon ""Luminous"" Rosé Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"310","250","500"
43970,"Chateau de Laubade Armagnac 1947 0,7 l",NULL,1,1,1,1,1,1,1,1,1,"300","300","600"
43971,"Chateau de Laubade Bas Armagnac 1949 0,7 l",NULL,1,1,1,1,1,1,1,1,1,"300","300","600"
43972,"Chateau de Laubade Bas Armagnac 1950 0,7 l",NULL,1,1,1,1,1,1,1,1,1,"200","200","400"
43973,"Chateau de Laubade Bas Armagnac 1951 0,7 l",NULL,1,1,1,1,1,1,1,1,1,"300","300","600"
43974,"Laurent Perrier Grand Siecle Cuvee Alexandra Rosé Brut 1997 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"145","125","250"
43975,"Laurent Perrier Grand Siecle Cuvee Alexandra Rosé Brut 1997 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"145","125","250"
43976,"Pol Roger Brut 2002 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"295","135","270"
43977,"Pol Roger Brut 2002 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"275","135","270"
43978,"Pol Roger Brut 2002 1,5 l",1,NULL,1,1,1,1,1,1,1,1,"295","135","270"
43979,"Ruinart Dom Ruinart Blanc de Blancs Brut 2002 0,75 l",1,1,1,1,1,1,1,1,1,1,"185","125","250"
43980,"Clos des Papes, Avril Chateauneuf-du-Pape 2005 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"290","240","480"
43981,"Clos des Papes, Avril Chateauneuf-du-Pape 2007 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"330","260","520"
43982,"Clos des Papes, Avril Chateauneuf-du-Pape 2009 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"180","130","260"
43983,"Clos des Papes, Avril Chateauneuf-du-Pape 2010 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"270","230","460"
43984,"Clerico, Domenico Barolo Ciabot Mentin 2007 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"545","405","805"
43985,"Antinori Tignanello 2016 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"470","320","640"
43986,"Fattoria Le Pupille Saffredi 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"200","150","300"
43987,"San Giusto a Rentennano La Ricolma 2007 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"540","480","960"
43988,"San Giusto a Rentennano Percarlo 2006 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"420","330","660"
44192,"Chateau de Fesles Bonnezeaux 2015 0,5 l(3)",NULL,NULL,1,1,1,1,1,1,1,1,"90","80","160"
43989,"San Giusto a Rentennano Percarlo 2010 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"360","360","720"
43990,"Erika Obermeyer Meticulous Sauvignon Blanc 2018 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"90","90","180"
43991,"Clos Puy Arnaud 2009 1,5 l",NULL,1,1,1,1,1,1,1,1,1,"70","30","60"
43992,"Clos Puy Arnaud 2010 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"140","90","180"
43993,"Domaine Arlaud Chambolle-Musigny Village 2005 0,75 l(1)",NULL,1,1,1,1,1,1,1,1,1,"190","80","160"
43994,"Chateau Clos Manou 2009 0,75 l",1,1,1,1,1,1,1,1,1,1,"190","90","180"
43995,"Chateau Clos Manou 2009 1,5 l",1,1,1,1,1,1,1,1,1,1,"80","30","60"
43996,"Chateau Pontet-Canet Les Hauts de Pontet, 2e vin de Pontet-Canet 2011 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"50","30","60"
44000,"Chateau Haut-Brion 1964 0,75 l",1,1,1,1,1,1,1,1,1,1,"410","320","640"
44001,"Chateau Haut-Brion 1964 0,75 l",1,1,1,1,1,1,1,1,1,1,"400","320","640"
44002,"Chateau Haut-Brion 1964 0,75 l(1)",1,1,1,1,1,1,1,1,1,1,"310","310","620"
44003,"Chateau Haut-Brion 1964 0,75 l",1,1,1,1,1,1,1,1,1,1,"240","160","320"
44004,"Chateau La Commanderie 1967 0,75 l(6)",NULL,1,1,1,1,1,1,1,1,1,"220","120","300"
44005,"Chateau Figeac 1955 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"390","170","345"
44006,"Chateau Figeac 1982 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"300","170","340"
44007,"Chateau Figeac 1982 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"300","170","340"
44008,"Chateau Figeac 1982 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"250","170","340"
44009,"Chateau Figeac 1982 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"250","170","340"
44010,"Domaine Lignier- Michelot Clos St. Denis Grand Cru 2006 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"140","110","220"
44011,"Domaine Robert Denogent Pouilly-Fuisse ""La Croix"" Vieilles Vignes 2014 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"180","90","180"
44012,"Chateau Pichon Longueville Baron 2003 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"260","180","360"
44013,"Domaine du Pegau Chateauneuf-du-Pape Cuvee Reservee 2007 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"170","150","300"
44014,"Chateau Pavie 2001 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"210","180","360"
44015,"Chateau Climens 1986 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"145","135","270"
44016,"Chateau d´ Yquem 1989 0,375 l",1,NULL,1,1,1,1,1,1,1,1,"160","130","260"
44017,"Chateau Doisy-Vedrines 2003 0,375 l(3)",NULL,NULL,1,1,1,1,1,1,1,1,"210","170","325"
44018,"Chateau La Tour Blanche 2003 0,375 l",1,NULL,1,1,1,1,1,1,1,1,"160","120","200"
44019,"Chateau La Tour Blanche 2003 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"95","75","150"
44020,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"230","160","320"
44021,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"210","160","320"
44022,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"210","160","320"
44023,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"230","160","320"
44024,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"210","160","320"
44025,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"200","160","320"
44026,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"200","160","320"
44027,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"210","160","320"
44028,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"200","160","320"
44029,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"200","160","320"
44030,"Schloss Gobelsburg Ried Gaisberg Riesling ÖTW Erste Lage 2019 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"180","120","240"
44031,"Bleasdale Shiraz Cabernet Sauvignon 2008 0,75 l(5)",NULL,NULL,1,1,1,1,1,1,1,1,"95","85","170"
44032,"Domaine Saint-Ser Cuvee Tradition Blanc 2015 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"90","60","120"
44033,"Vaghi Bas Armagnac 1959 0,7 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","275","550"
44034,"Staatsweingüter Kloster Eberbach Rauenthaler Gehrn Riesling Spätlese Versteigerungwein 1998 0,75 l(1)",NULL,1,1,1,1,1,1,1,1,1,"125","95","190"
44035,"Chateau Sociando-Mallet 1993 0,75 l(6)",NULL,NULL,1,1,1,1,1,1,1,1,"190","190","380"
44036,"Chateau Lagrange 1975 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"35","35","70"
44037,"Staatsweingüter Kloster Eberbach Rauenthaler Baiken Riesling Auslese Cabinetkeller 2015 0,75 l(2)",NULL,1,1,1,1,1,1,1,1,1,"105","105","210"
44038,"Chateau Beaumont 1995 0,375 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,"70","40","75"
44039,"Penfolds RWT Shiraz 1997 0,75 l(1)",1,1,1,1,1,1,1,1,1,1,"445","365","730"
44040,"Chateau Gruaud-Larose 1959 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"290","290","580"
44041,"Chateau Gruaud-Larose 1959 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"290","290","580"
44042,"Chateau Gruaud-Larose 1959 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"290","290","580"
44043,"Chateau Gruaud-Larose 1959 0,75 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","290","580"
44044,"Chateau Leoville-Barton 1966 0,75 l(1)",NULL,1,1,1,1,1,1,1,1,NULL,"0","295","590"
44045,"Chateau Leoville-Barton 1970 0,75 l(1)",NULL,1,1,1,1,1,1,1,1,NULL,"0","200","380"
44046,"Chateau Leoville-Barton 1978 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"270","270","540"
44047,"Chateau Leoville-Barton 1978 0,75 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","270","540"
44048,"Chateau Leoville-Barton 1978 0,75 l(1)",NULL,1,1,1,1,1,1,1,1,NULL,"0","180","360"
44049,"Chateau Leoville-Barton 1978 0,75 l(1)",NULL,1,1,1,1,1,1,1,1,1,"180","180","360"
44050,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","120","200"
44051,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","120","200"
44052,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"140","120","200"
44053,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","120","200"
44054,"Villion  Blanc de Atlantique Viognier-Chardonnay-Chenin Blanc  2018 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"60","60","120"
44055,"Villion  Pinot Noir 2020 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"150","150","300"
44056,"Spioenkop Wines Riesling 2015 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","90","180"
44057,"Erika Obermeyer Meticulous Sauvignon Blanc 2017 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","90","180"
44058,"Erika Obermeyer Meticulous Sauvignon Blanc 2017 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","90","180"
44059,"Mellasat Chardonnay Barrel Reserve 2014 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"60","60","120"
44060,"Moet & Chandon Dom Perignon ""Luminous"" Rosé Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"310","250","500"
44061,"Moet & Chandon Dom Perignon Brut 1970 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"390","330","660"
44062,"Moet & Chandon Dom Perignon Brut 1970 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"340","330","660"
44063,"Moet & Chandon Dom Perignon Brut 1973 0,75 l",1,1,1,1,1,1,1,1,1,1,"310","300","600"
44064,"Moet & Chandon Dom Perignon Brut 1973 1,5 l",1,1,1,1,1,1,1,1,1,1,"675","675","1.35"
44065,"Moet & Chandon Dom Perignon Brut 1975 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"390","300","600"
44066,"Moet & Chandon Dom Perignon Brut 1985 0,75 l",1,1,1,1,1,1,1,1,1,1,"330","250","450"
44067,"Moet & Chandon Dom Perignon Brut 1990 0,75 l",1,1,1,1,1,1,1,1,1,1,"285","275","550"
44068,"Moet & Chandon Dom Perignon Brut 1995 1,5 l",1,1,1,1,1,1,1,1,1,1,"625","385","765"
44069,"Moet & Chandon Dom Perignon Rosé Brut 1996 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"365","275","550"
44070,"Ruinart Dom Ruinart Blanc de Blancs Brut 2002 0,75 l",1,1,1,1,1,1,1,1,1,1,"195","125","250"
44071,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,1,1,1,1,1,1,1,"200","120","200"
44072,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,1,1,1,1,1,1,1,"200","120","200"
44073,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,1,1,1,1,1,1,1,"200","120","200"
44074,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,1,1,1,1,1,1,1,1,"210","120","200"
44075,"Veuve Clicquot Ponsardin Brut NV 1,5 l",NULL,NULL,NULL,1,1,1,1,1,1,1,"65","45","90"
44076,"Dielen Selection Cognac Borderie 1914 0,7 l",NULL,NULL,1,1,1,1,1,1,1,1,"250","230","460"
44077,"Ferrand, Pierre Cognac ""Abel"" Grande Champagne 1er Cru NV 0,7 l",NULL,1,NULL,1,1,1,1,1,1,1,"150","150","300"
44078,"Ferrand, Pierre Cognac ""Esprit des Dieux"" Grande Champagne 1er Cru NV  0,7 l",NULL,NULL,NULL,1,1,1,1,1,1,1,"55","45","90"
44079,"San Giusto a Rentennano Percarlo 2010 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"360","360","720"
44080,"San Giusto a Rentennano Percarlo 2010 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"360","360","720"
44081,"San Giusto a Rentennano Percarlo 2012 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"280","200","400"
44082,"Domaine Grand Veneur Chateauneuf-du-Pape Vieilles Vignes 2012 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"190","150","300"
44083,"Chateau Pichon Longueville Baron 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.53","1.38","2.76"
44084,"Chateau Pichon Longueville Baron 2008 0,75 l",1,1,1,1,1,1,1,1,1,1,"820","540","1.08"
44085,"Chateau Pichon Longueville Comtesse de Lalande 2009 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.81","1.56","3.12"
44086,"Chateau Pontet-Canet 2006 0,75 l",1,1,1,1,1,1,1,1,1,1,"940","840","1.68"
44087,"Chateau Pontet-Canet 2009 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.4","1.05","1.8"
44088,"Chateau Pontet-Canet 2010 0,75 l",1,1,1,1,1,1,1,1,1,1,"1.22","1.02","2.04"
44094,"Charles Heidsieck Blanc des Millenaires Brut 2006 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"115","75","150"
44095,"Duval Leroy Brut NV 0,75 l",NULL,NULL,NULL,1,1,1,1,1,1,1,"120","120","240"
44096,"Lanson Cuvee Noble Brut 2005 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"120","80","160"
44097,"Laurent Perrier Grand Siecle Cuvee Alexandra Rosé Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"175","175","300"
44098,"Laurent Perrier Grand Siecle Cuvee Alexandra Rosé Brut 2004 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"175","175","300"
44099,"Clos de L´Oratoire 1982 3,0 l",NULL,1,1,1,1,1,1,1,1,1,"270","160","315"
44100,"Chateau Montrose 1966 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"220","160","325"
44101,"Chateau Leoville Las Cases 1977 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"120","70","150"
44102,"Chateau Leoville-Poyferre 1953 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"150","150","300"
44103,"Chateau Leoville-Poyferre 1976 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,1,"110","55","115"
44104,"Chateau Talbot 1959 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"130","130","265"
44105,"Chateau d´ Yquem 1955 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"625","415","830"
44106,"Chateau d´ Yquem 1955 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"865","415","830"
44107,"Magpie Estate ""The Black Sock"" Shiraz-Mourvedre 1998 0,75 l",1,1,1,1,1,1,1,1,1,NULL,"0","300","600"
44108,"Stonyridge Larose 2000 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"420","420","840"
44109,"Chateau Lafaurie Peyraguey 1988 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"75","45","90"
44110,"Galardi Terra di Lavoro 2007 0,75 l(2)",NULL,NULL,1,1,1,1,1,1,1,1,"110","90","180"
44111,"Conterno, Giacomo Barolo Cascina Francia 2003 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"205","165","330"
44193,"Chateau Cos Labory 2012 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"120","90","180"
44112,"Chateau Reynella Basked Pressed Cabernet Merlot 1994 0,75 l(4)",1,1,1,1,1,1,1,1,1,1,"185","145","290"
44113,"Chateau Chantegrive 1997 0,75 l(3)",NULL,1,1,1,1,1,1,1,1,1,"600","120","240"
44114,"Chateau Siaurac 2000 0,75 l(3)",NULL,1,1,1,1,1,1,1,1,1,"150","130","260"
44115,"Chateau Lafite-Rothschild Carruades de Lafite, 2e Vin de Lafite-Rothschild 1998 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","130","260"
44116,"D'Angelo Canneto 1995 0,75 l(1)",NULL,1,1,1,1,1,1,1,1,1,"185","145","290"
44117,"Antinori Brunello di Montalcino Pian delle Vigne 1995 0,75 l(1)",1,1,1,1,1,1,1,1,1,1,"215","145","290"
44118,"Torres, Miguel Gran Coronas Reserva 1995 0,75 l(1)",1,1,1,1,1,1,1,1,1,1,"160","110","220"
44119,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"190","160","320"
44120,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"200","160","320"
44121,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"170","120","240"
44122,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"170","120","240"
44123,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"170","120","240"
44124,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"170","120","240"
44125,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"170","120","240"
44126,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44127,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44128,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","120","240"
44129,"Chateau Cissac 1989 0,75 l(3)",1,NULL,1,1,1,1,1,1,1,NULL,"0","192","360"
44130,"Chateau Sociando-Mallet 1998 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"220","180","360"
44131,"Weingut Schömann-Kanzler Mehringer Blattenberg Riesling Spätlese Versteigerungswein Bernkasteler Ring 2011 0,5 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","60","120"
44132,"Staatsweingüter Kloster Eberbach Steinberger Riesling Auslese 1999 0,75 l(1)",NULL,1,1,1,1,1,1,1,1,1,"110","110","220"
44133,"Weingut Beurer Sauvignon Blanc 2009 0,75 l(7)",NULL,NULL,1,1,1,1,1,1,1,1,"70","70","140"
44134,"Weingut Bastgen Kestener Paulinshofberger Riesling Auslese 2017 0,75 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","90","180"
44135,"Staatsweingüter Kloster Eberbach Hochheimer Domdechaney Riesling Großes Gewächs Cabinettkeller 2015 0,75 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","240","480"
44136,"Weingut Wittmann Westhofener Aulerde Riesling Grosses Gewächs 2011 0,75 l(3)",1,NULL,1,1,1,1,1,1,1,1,"210","180","360"
44137,"Gantenbein Riesling Auslese 2003 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","200","400"
44138,"Haart, Reinhold Piesporter Domherr Riesling Spätlese 2007 0,75 l(3)",1,NULL,1,1,1,1,1,1,1,1,"100","80","160"
44139,"Chateau Leoville-Barton 1981 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"140","140","280"
44140,"Chateau Duhart-Milon-Rothschild 1999 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"50","40","80"
44141,"Chateau Latour 1990 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"610","590","1.18"
44142,"Chateau l´Evangile 1961 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"1.05","1","2"
44143,"Chateau l´Evangile 2008 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"120","100","200"
44144,"Chateau Figeac 2014 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"720","540","1.08"
44145,"Chateau Beychevelle 2014 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"180","180","360"
44146,"Chateau Leoville-Barton 2017 0,75 l",1,1,1,1,1,1,1,1,1,1,"390","270","540"
44147,"Chateau Talbot 2008 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"110","80","160"
44148,"Chateau d'Aiguilhe 2010 0,75 l",1,1,1,1,1,1,1,1,1,1,"280","180","360"
44149,"Mellasat Viognier 2016 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","90","180"
44150,"Erika Obermeyer Syrah-Grenache- Cinsault 2016 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","210","420"
44151,"Erika Obermeyer Syrah-Grenache- Cinsault 2016 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","210","420"
44152,"Marklew Chardonnay 2014 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"60","60","120"
44153,"Marklew Merlot 2016 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"60","60","120"
44154,"Openwines Winery Akkura Muscat 2019 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","60","120"
44155,"Openwines Winery Akkura Muscat 2019 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","60","120"
44156,"Chateau Moulin Haut Laroque 2010 0,75 l",1,1,1,1,1,1,1,1,1,1,"330","180","360"
44157,"Chateau Moulin Haut Laroque 2010 0,75 l",1,1,1,1,1,1,1,1,1,1,"330","180","360"
44158,"Chateau Moulin Haut Laroque 2010 0,75 l",1,1,1,1,1,1,1,1,1,1,"320","180","360"
44159,"Moet & Chandon Dom Perignon Rosé Brut 2000 0,75 l",1,1,1,1,1,1,1,1,1,1,"270","250","400"
44160,"Mumm Cuvee Rene Lalou Brut 1985 0,75 l",1,1,1,1,1,1,1,1,1,1,"180","140","280"
44161,"Perrier-Jouet Belle Epoque Gläser NV 0,1 l",NULL,NULL,NULL,1,1,1,1,1,1,1,"60","60","120"
44162,"Perrier-Jouet Belle Epoque Gläser NV 0,1 l",NULL,NULL,NULL,1,1,1,1,1,1,1,"70","60","120"
44163,"Perrier-Jouet Belle Epoque Rosé 1997 0,75 l",1,1,1,1,1,1,1,1,1,1,"170","160","320"
44164,"Perrier-Jouet Belle Epoque Rosé 1997 0,75 l",1,1,1,1,1,1,1,1,1,1,"160","160","320"
44165,"Perrier-Jouet Belle Epoque Rosé 1999 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"170","150","300"
44166,"Perrier-Jouet Belle Epoque Rosé 1999 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"190","150","300"
44167,"Perrier-Jouet Belle Epoque Rosé 1999 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"190","150","300"
44168,"Perrier-Jouet Belle Epoque Rosé 1999 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"190","150","300"
44169,"Ferrand, Pierre Cognac ""Selection des Anges"" Grande Champagne 1er Cru NV 0,7 l",NULL,NULL,NULL,1,1,1,1,1,1,1,"60","50","80"
44170,"Ferrand, Pierre Cognac Ambre - Grand Champagne Premier Cru  NV 0,7 l",NULL,NULL,NULL,1,1,1,1,1,1,1,"40","20","40"
44171,"Fillioux, Jean Cognac Grande Champagne 1er Cru NV 0,7 l",NULL,NULL,NULL,1,1,1,1,1,1,1,"80","70","140"
44172,"Landy Cognac Exellence XO NV 0,7 l(1)",NULL,NULL,NULL,1,1,1,1,1,1,1,"55","35","70"
44173,"Domaine Gauby Cotes du Roussillon Villages Cuvee Muntada 1998 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"90","40","80"
